cod_empresa;cod_parte;cod_processo;cod_usuario;migracao;parte_principal;ativo;listar_como_cliente;unificador_cliente;cod_cliente_removido;unificador_processo;cod_processo_removido;migracao2;migracao3
92577;103510210;103866513;347394;;1;1;1;;;0;0;;
92577;103505162;103860901;347394;;1;1;1;;;0;0;;
92577;103337558;103856645;559945;;1;1;1;;;0;0;;
92577;16248612;103853346;559945;;1;1;1;;;0;0;;
92577;8587391;103852123;301340;;1;1;1;;;0;0;;
92577;103483698;103844052;301340;;1;1;1;;;0;0;;
92577;103489779;103841404;347394;;1;1;1;;;0;0;;
92577;103485262;103836577;301340;;1;1;1;;;0;0;;
92577;103485262;103836388;347394;;1;1;1;;;0;0;;
92577;103483698;103834623;347394;;1;1;1;;;0;0;;
92577;103456307;103804219;301340;;1;1;1;;;0;0;;
92577;103456307;103803633;347394;;1;1;1;;;0;0;;
92577;103437689;103782930;347394;;1;1;1;;;0;0;;
92577;4805252;103780020;301340;;1;1;1;;;0;0;;
92577;4284420;103765842;559945;;1;1;1;;;0;0;;
92577;5250805;103765320;559945;;1;1;1;;;0;0;;
92577;103420896;103764659;347394;;1;1;1;;;0;0;;
92577;5018179;103763373;559945;;1;1;1;;;0;0;;
92577;5029591;103748334;301340;;1;1;1;;;0;0;;
92577;103404616;103747287;301340;;1;1;1;;;0;0;;
92577;103404616;103746812;347394;;1;1;1;;;0;0;;
92577;5030166;103736306;301340;;1;1;1;;;0;0;;
92577;100403350;103717538;559945;;1;1;1;;;0;0;;
92577;103375766;103714298;347394;;1;1;1;;;0;0;;
92577;103373707;103712929;301340;;1;1;1;;;0;0;;
92577;103373707;103712071;347394;;1;1;1;;;0;0;;
92577;102437788;103710945;301340;;1;1;1;;;0;0;;
92577;100708714;103688565;301340;;1;1;1;;;0;0;;
92577;103349573;103685423;347394;;1;1;1;;;0;0;;
92577;103345024;103673946;347394;;1;1;1;;;0;0;;
92577;103337629;103666120;347394;;1;1;1;;;0;0;;
92577;103337558;103666039;347394;;1;1;1;;;0;0;;
92577;103327945;103655024;347394;;1;1;1;;;0;0;;
92577;103317752;103643719;347394;;1;1;1;;;0;0;;
92577;103317671;103643616;347394;;1;1;1;;;0;0;;
92577;4800170;103632871;559945;;1;1;1;;;0;0;;
92577;103305784;103631732;301340;;1;1;1;;;0;0;;
92577;103305784;103630383;347394;;1;1;1;;;0;0;;
92577;9575255;9660955;301340;;1;1;1;;;0;0;;
92577;4392443;12016638;301340;;1;1;1;;;0;0;;
92577;4221165;4373216;302720;;1;1;1;;;0;0;;
92577;4221203;4373245;302720;;1;1;1;;;0;0;;
92577;4221352;4374745;302720;;1;1;1;;;0;0;;
92577;4242449;4399299;301340;;1;1;1;;;0;0;;
92577;4245946;4402446;302720;;1;1;1;;;0;0;;
92577;4247296;4403668;302720;;1;1;1;;;0;0;;
92577;4221165;4406737;302720;;1;1;1;;;0;0;;
92577;4251042;4407162;302720;;1;1;1;;;0;0;;
92577;4251860;4407889;302720;;1;1;1;;;0;0;;
92577;4266919;4423196;302720;;1;1;1;;;0;0;;
92577;4283614;4438562;302720;;1;1;1;;;0;0;;
92577;4284420;4439337;302720;;1;1;1;;;0;0;;
92577;4284482;4439403;302720;;1;1;1;;;0;0;;
92577;4284938;4439879;302720;;1;1;1;;;0;0;;
92577;4285093;4440005;302720;;1;1;1;;;0;0;;
92577;4284482;4484401;301340;;1;1;1;;;0;0;;
92577;4337459;4486939;302720;;1;1;1;;;0;0;;
92577;4337617;4487068;302720;;1;1;1;;;0;0;;
92577;4337737;4487161;302720;;1;1;1;;;0;0;;
92577;4337823;4487241;302720;;1;1;1;;;0;0;;
92577;4338133;4487511;302720;;1;1;1;;;0;0;;
92577;4338242;4487624;302720;;1;1;1;;;0;0;;
92577;4350330;4498503;302720;;1;1;1;;;0;0;;
92577;4350559;4498716;302720;;1;1;1;;;0;0;;
92577;4352855;4500702;302720;;1;1;1;;;0;0;;
92577;4353185;4500982;302720;;1;1;1;;;0;0;;
92577;4221165;4501071;302720;;1;1;1;;;0;0;;
92577;4354612;4502183;302720;;1;1;1;;;0;0;;
92577;4364714;4511769;302720;;1;1;1;;;0;0;;
92577;4365957;4512939;302720;;1;1;1;;;0;0;;
92577;4366090;4513065;302720;;1;1;1;;;0;0;;
92577;4366357;4513296;302720;;1;1;1;;;0;0;;
92577;4366482;4513407;302720;;1;1;1;;;0;0;;
92577;4369606;4516128;302720;;1;1;1;;;0;0;;
92577;4369696;4516207;302720;;1;1;1;;;0;0;;
92577;4369819;4516332;302720;;1;1;1;;;0;0;;
92577;4373533;4519874;302720;;1;1;1;;;0;0;;
92577;4376590;4520385;302720;;1;1;1;;;0;0;;
92577;4389834;4531698;302720;;1;1;1;;;0;0;;
92577;4389923;4531777;302720;;1;1;1;;;0;0;;
92577;4390104;4531911;302720;;1;1;1;;;0;0;;
92577;4392004;4533600;302720;;1;1;1;;;0;0;;
92577;4392138;4533704;302720;;1;1;1;;;0;0;;
92577;4392231;4533783;302720;;1;1;1;;;0;0;;
92577;4350330;4533937;302720;;1;1;1;;;0;0;;
92577;4350330;4533953;302720;;1;1;1;;;0;0;;
92577;4392443;4534013;302720;;1;1;1;;;0;0;;
92577;4393500;4535066;302720;;1;1;1;;;0;0;;
92577;4393578;4535133;302720;;1;1;1;;;0;0;;
92577;4393578;4535145;302720;;1;1;1;;;0;0;;
92577;4398707;4539977;302720;;1;1;1;;;0;0;;
92577;4399045;4540291;302720;;1;1;1;;;0;0;;
92577;4400095;4541249;302720;;1;1;1;;;0;0;;
92577;4400280;4541405;302720;;1;1;1;;;0;0;;
92577;4400665;4541759;302720;;1;1;1;;;0;0;;
92577;4400773;4541848;302720;;1;1;1;;;0;0;;
92577;4401069;4542116;302720;;1;1;1;;;0;0;;
92577;4401144;4542181;302720;;1;1;1;;;0;0;;
92577;4400280;4542299;302720;;1;1;1;;;0;0;;
92577;4401387;4542406;302720;;1;1;1;;;0;0;;
92577;105101911;105641031;347394;;1;1;1;;;0;0;;
92577;11217398;105638585;301340;;1;1;1;;;0;0;;
92577;13753274;105636415;301340;;0;1;1;;;0;0;;
92577;105089516;105636415;301340;;1;1;1;;;0;0;;
92577;105089516;105626818;347394;;1;1;1;;;0;0;;
92577;105088712;105625911;347394;;1;1;1;;;0;0;;
92577;105088701;105625888;347394;;1;1;1;;;0;0;;
92577;105076627;105612534;347394;;1;1;1;;;0;0;;
92577;105039017;105606901;301340;;1;1;1;;;0;0;;
92577;104991760;105605511;301340;;1;1;1;;;0;0;;
92577;6936945;105605400;347394;;1;1;1;;;0;0;;
92577;104998637;105603516;301340;;1;1;1;;;0;0;;
92577;104977937;105595897;347394;;1;1;1;;;0;0;;
92577;104966717;105593320;559945;;1;1;1;;;0;0;;
92577;105050598;105584172;347394;;1;1;1;;;0;0;;
92577;4401813;4542805;302720;;1;1;1;;;0;0;;
92577;4401865;4542852;302720;;1;1;1;;;0;0;;
92577;4402514;4543463;302720;;1;1;1;;;0;0;;
92577;4402573;4543525;302720;;1;1;1;;;0;0;;
92577;4402720;4543655;302720;;1;1;1;;;0;0;;
92577;4402775;4543697;302720;;1;1;1;;;0;0;;
92577;4410086;4551793;301340;;1;1;1;;;0;0;;
92577;4420641;4562609;302720;;1;1;1;;;0;0;;
92577;4427033;4569594;302720;;1;1;1;;;0;0;;
92577;4432187;4574362;302720;;1;1;1;;;0;0;;
92577;4433414;4575473;302720;;1;1;1;;;0;0;;
92577;4435297;4577164;301340;;1;1;1;;;0;0;;
92577;4436727;4578404;301340;;1;1;1;;;0;0;;
92577;4439279;4580766;302720;;1;1;1;;;0;0;;
92577;4439325;4580811;302720;;1;1;1;;;0;0;;
92577;4448911;4589630;302720;;1;1;1;;;0;0;;
92577;4450219;4590799;301340;;1;1;1;;;0;0;;
92577;4439325;4602856;302720;;1;1;1;;;0;0;;
92577;4285093;4602972;302720;;1;1;1;;;0;0;;
92577;4284938;4603022;302720;;1;1;1;;;0;0;;
92577;4491471;4627363;301340;;1;1;1;;;0;0;;
92577;4491645;4627532;301340;;1;1;1;;;0;0;;
92577;4491757;4627639;301340;;1;1;1;;;0;0;;
92577;4491776;4627663;301340;;1;1;1;;;0;0;;
92577;4505244;4640425;302720;;1;1;1;;;0;0;;
92577;4505603;4640753;302720;;1;1;1;;;0;0;;
92577;4284420;4646290;302720;;1;1;1;;;0;0;;
92577;4511453;4646314;302720;;1;1;1;;;0;0;;
92577;4511637;4646453;302720;;1;1;1;;;0;0;;
92577;4513423;4646704;302720;;1;1;1;;;0;0;;
92577;4515240;4649893;302720;;1;1;1;;;0;0;;
92577;4515683;4650330;302720;;1;1;1;;;0;0;;
92577;4516919;4651507;302720;;1;1;1;;;0;0;;
92577;4392443;4651625;302720;;1;1;1;;;0;0;;
92577;4517269;4651859;302720;;1;1;1;;;0;0;;
92577;4533524;4667559;302720;;1;1;1;;;0;0;;
92577;4533831;4667826;301340;;1;1;1;;;0;0;;
92577;4544123;4678259;302720;;1;1;1;;;0;0;;
92577;4568201;4702644;302720;;1;1;1;;;0;0;;
92577;4580881;4714184;302720;;1;1;1;;;0;0;;
92577;4581274;4714558;302720;;1;1;1;;;0;0;;
92577;4284420;4718097;302720;;1;1;1;;;0;0;;
92577;4585200;4718248;302720;;1;1;1;;;0;0;;
92577;4585296;4718339;302720;;1;1;1;;;0;0;;
92577;4533524;4718388;302720;;1;1;1;;;0;0;;
92577;4585402;4718459;302720;;1;1;1;;;0;0;;
92577;4513423;4718510;302720;;1;1;1;;;0;0;;
92577;4585602;4718639;302720;;1;1;1;;;0;0;;
92577;4585296;4718759;302720;;1;1;1;;;0;0;;
92577;4587807;4720666;301340;;1;1;1;;;0;0;;
92577;4283614;4750054;302720;;1;1;1;;;0;0;;
92577;4618345;4750126;302720;;1;1;1;;;0;0;;
92577;4618471;4750190;302720;;1;1;1;;;0;0;;
92577;4284420;4750317;302720;;1;1;1;;;0;0;;
92577;4618745;4750417;302720;;1;1;1;;;0;0;;
92577;4618874;4750525;302720;;1;1;1;;;0;0;;
92577;4623326;4753793;301340;;1;1;1;;;0;0;;
92577;4623996;4754304;301340;;1;1;1;;;0;0;;
92577;4629639;4759482;301340;;1;1;1;;;0;0;;
92577;4650630;4779408;302720;;1;1;1;;;0;0;;
92577;4515240;4779460;302720;;1;1;1;;;0;0;;
92577;4402720;4779491;302720;;1;1;1;;;0;0;;
92577;4651049;4779815;302720;;1;1;1;;;0;0;;
92577;4651169;4779928;302720;;1;1;1;;;0;0;;
92577;4350559;4779982;302720;;1;1;1;;;0;0;;
92577;4353185;4784287;301340;;1;1;1;;;0;0;;
92577;4672373;4798894;301340;;1;1;1;;;0;0;;
92577;4687215;4814752;301340;;1;1;1;;;0;0;;
92577;4687275;4814797;301340;;1;1;1;;;0;0;;
92577;4700658;4827513;302720;;1;1;1;;;0;0;;
92577;4515240;4837262;301340;;1;1;1;;;0;0;;
92577;4730890;4855025;301340;;1;1;1;;;0;0;;
92577;4767283;4891112;301340;;1;1;1;;;0;0;;
92577;4767380;4891176;301340;;1;1;1;;;0;0;;
92577;4767666;4891424;301340;;1;1;1;;;0;0;;
92577;4767707;4891463;301340;;1;1;1;;;0;0;;
92577;4284482;4891595;301340;;1;1;1;;;0;0;;
92577;4769826;4893707;302720;;1;1;1;;;0;0;;
92577;4769984;4893853;302720;;1;1;1;;;0;0;;
92577;4796576;4919609;301340;;1;1;1;;;0;0;;
92577;4796972;4919961;301340;;1;1;1;;;0;0;;
92577;4800170;4923225;302720;;1;1;1;;;0;0;;
92577;4805252;4928267;302720;;1;1;1;;;0;0;;
92577;4805290;4928308;302720;;1;1;1;;;0;0;;
92577;4805329;4928345;302720;;1;1;1;;;0;0;;
92577;4491645;4943836;301340;;1;1;1;;;0;0;;
92577;4580881;4978369;301340;;1;1;1;;;0;0;;
92577;4864253;4985985;301340;;1;1;1;;;0;0;;
92577;16416414;100137227;301340;;1;1;1;;;0;0;;
92577;4890829;5012642;302720;;1;1;1;;;0;0;;
92577;4515240;5026971;301340;;1;1;1;;;0;0;;
92577;4923885;5031666;301340;;1;1;1;;;0;0;;
92577;4923932;5031711;301340;;1;1;1;;;0;0;;
92577;4491645;5048312;301340;;1;1;1;;;0;0;;
92577;4373533;5048316;301340;;1;1;1;;;0;0;;
92577;4283614;5112683;301340;;1;1;1;;;0;0;;
92577;4975929;5114642;302720;;1;1;1;;;0;0;;
92577;4392004;5114862;302720;;1;1;1;;;0;0;;
92577;4392004;5114934;302720;;1;1;1;;;0;0;;
92577;4242449;5114967;302720;;1;1;1;;;0;0;;
92577;4242449;5115019;302720;;1;1;1;;;0;0;;
92577;4392004;5115065;302720;;1;1;1;;;0;0;;
92577;4364714;5115763;302720;;1;1;1;;;0;0;;
92577;4977136;5115841;302720;;1;1;1;;;0;0;;
92577;4979986;5118509;301340;;1;1;1;;;0;0;;
92577;4985522;5123890;301340;;1;1;1;;;0;0;;
92577;4517269;5124649;302720;;1;1;1;;;0;0;;
92577;4986882;5125177;302720;;1;1;1;;;0;0;;
92577;4517269;5125493;302720;;1;1;1;;;0;0;;
92577;4987327;5125608;302720;;1;1;1;;;0;0;;
92577;4987541;5125807;302720;;1;1;1;;;0;0;;
92577;4988099;5126311;301340;;1;1;1;;;0;0;;
92577;4988175;5126368;302720;;1;1;1;;;0;0;;
92577;4988302;5126494;302720;;1;1;1;;;0;0;;
92577;4988368;5126572;302720;;1;1;1;;;0;0;;
92577;4392443;5126808;302720;;1;1;1;;;0;0;;
92577;5017754;5151818;302720;;1;1;1;;;0;0;;
92577;5017857;5151908;302720;;1;1;1;;;0;0;;
92577;5017938;5151994;302720;;1;1;1;;;0;0;;
92577;5017938;5152108;302720;;1;1;1;;;0;0;;
92577;5018179;5152219;302720;;1;1;1;;;0;0;;
92577;5091036;5221728;301340;;1;1;1;;;0;0;;
92577;5090940;5221647;301340;;1;1;1;;;0;0;;
92577;5090244;5220987;301340;;1;1;1;;;0;0;;
92577;4581274;5220376;301340;;1;1;1;;;0;0;;
92577;4687275;5220250;301340;;1;1;1;;;0;0;;
92577;5089123;5220171;301340;;1;1;1;;;0;0;;
92577;5029394;5158738;302720;;1;1;1;;;0;0;;
92577;5029468;5158806;302720;;1;1;1;;;0;0;;
92577;5029591;5161350;302720;;1;1;1;;;0;0;;
92577;5029700;5161458;302720;;1;1;1;;;0;0;;
92577;5029813;5161576;302720;;1;1;1;;;0;0;;
92577;5030166;5163198;302720;;1;1;1;;;0;0;;
92577;5042384;5175958;302720;;1;1;1;;;0;0;;
92577;5061224;5195373;302720;;1;1;1;;;0;0;;
92577;5069697;5203269;301340;;1;1;1;;;0;0;;
92577;4800170;5222886;301340;;1;1;1;;;0;0;;
92577;5093010;5223320;301340;;1;1;1;;;0;0;;
92577;5094457;5224606;301340;;1;1;1;;;0;0;;
92577;5094754;5224892;301340;;1;1;1;;;0;0;;
92577;5208002;5338420;301340;;1;1;1;;;0;0;;
92577;5250544;5380937;301340;;1;1;1;;;0;0;;
92577;5250805;5381192;301340;;1;1;1;;;0;0;;
92577;5251106;5381472;301340;;1;1;1;;;0;0;;
92577;5251301;5381664;301340;;1;1;1;;;0;0;;
92577;4284482;5385803;301340;;1;1;1;;;0;0;;
92577;5250544;5386746;301340;;1;1;1;;;0;0;;
92577;5257632;5387648;301340;;1;1;1;;;0;0;;
92577;5262126;5391824;301340;;1;1;1;;;0;0;;
92577;5275103;5404348;301340;;1;1;1;;;0;0;;
92577;5312988;5451453;301340;;1;1;1;;;0;0;;
92577;4805252;5456969;301340;;1;1;1;;;0;0;;
92577;5322684;5460069;301340;;1;1;1;;;0;0;;
92577;102369602;102577544;347394;;1;1;1;;;0;0;;
92577;10588268;102579963;301340;;1;1;1;;;0;0;;
92577;11339133;102580661;301340;;1;1;1;;;0;0;;
92577;4672373;102517779;559945;;1;1;1;;;0;0;;
92577;102427022;102642504;347394;;1;1;1;;;0;0;;
92577;102416636;102630874;347394;;1;1;1;;;0;0;;
92577;102402333;102614630;347394;;1;1;1;;;0;0;;
92577;102385124;102595172;347394;;1;1;1;;;0;0;;
92577;4402720;102568588;347394;;1;1;1;;;0;0;;
92577;4580881;102617534;559945;;1;1;1;;;0;0;;
92577;4365957;102617780;559945;;1;1;1;;;0;0;;
92577;102386334;102596593;347394;;1;1;1;;;0;0;;
92577;8752622;102617741;559945;;1;1;1;;;0;0;;
92577;102418832;102633304;347394;;1;1;1;;;0;0;;
92577;102386334;102597170;301340;;1;1;1;;;0;0;;
92577;102419290;102633783;347394;;1;1;1;;;0;0;;
92577;102388655;102599211;347394;;1;1;1;;;0;0;;
92577;102388655;102599624;301340;;1;1;1;;;0;0;;
92577;4365957;102600758;301340;;1;1;1;;;0;0;;
92577;102419290;102634516;301340;;1;1;1;;;0;0;;
92577;8752622;102601236;301340;;1;1;1;;;0;0;;
92577;102420162;102634745;347394;;1;1;1;;;0;0;;
92577;102420323;102634910;347394;;1;1;1;;;0;0;;
92577;102437788;102654182;347394;;1;1;1;;;0;0;;
92577;102391078;102601914;347394;;1;1;1;;;0;0;;
92577;4580881;102602120;301340;;1;1;1;;;0;0;;
92577;5250805;5528389;301340;;1;1;1;;;0;0;;
92577;5418874;5528819;301340;;1;1;1;;;0;0;;
92577;5418906;5528846;301340;;1;1;1;;;0;0;;
92577;4985522;5573930;301340;;1;1;1;;;0;0;;
92577;5018179;5574077;301340;;1;1;1;;;0;0;;
92577;5491076;5613750;301340;;1;1;1;;;0;0;;
92577;4629639;5665027;301340;;1;1;1;;;0;0;;
92577;5526882;5665177;301340;;1;1;1;;;0;0;;
92577;5575080;5711338;301340;;1;1;1;;;0;0;;
92577;5575099;5711359;301340;;1;1;1;;;0;0;;
92577;5595892;5730844;301340;;1;1;1;;;0;0;;
92577;5619526;5754241;301340;;1;1;1;;;0;0;;
92577;4400280;5787336;301340;;1;1;1;;;0;0;;
92577;5250805;10905042;302720;;1;1;1;;;0;0;;
92577;5679841;5812593;301340;;1;1;1;;;0;0;;
92577;5812400;5951914;301340;;1;1;1;;;0;0;;
92577;5812460;5951959;301340;;1;1;1;;;0;0;;
92577;5855955;5993298;301340;;1;1;1;;;0;0;;
92577;5856734;5994088;301340;;1;1;1;;;0;0;;
92577;5859678;5996810;301340;;1;1;1;;;0;0;;
92577;4337737;6005012;301340;;1;1;1;;;0;0;;
92577;4515240;6034165;301340;;1;1;1;;;0;0;;
92577;4515240;6034174;301340;;1;1;1;;;0;0;;
92577;4618471;6036611;301340;;1;1;1;;;0;0;;
92577;4283614;6036793;301340;;1;1;1;;;0;0;;
92577;4805252;6064275;301340;;1;1;1;;;0;0;;
92577;6287537;6382049;301340;;1;1;1;;;0;0;;
92577;6281736;6376365;301340;;1;1;1;;;0;0;;
92577;6281743;6376370;301340;;1;1;1;;;0;0;;
92577;4402514;6301114;301340;;1;1;1;;;0;0;;
92577;6096937;6217245;301340;;1;1;1;;;0;0;;
92577;6097290;6217585;301340;;1;1;1;;;0;0;;
92577;6097290;6217984;301340;;1;1;1;;;0;0;;
92577;6096937;6217585;301340;;0;1;1;;;0;0;;
92577;6137820;6273160;301340;;1;1;1;;;0;0;;
92577;6138072;6273385;301340;;1;1;1;;;0;0;;
92577;4284938;6273457;301340;;1;1;1;;;0;0;;
92577;104005224;104417662;301340;;1;1;1;;;0;0;;
92577;103900988;104417401;301340;;1;1;1;;;0;0;;
92577;103900988;104417400;301340;;1;1;1;;;0;0;;
92577;104009919;104417240;347394;;1;1;1;;;0;0;;
92577;104008959;104416113;347394;;1;1;1;;;0;0;;
92577;104005224;104412120;347394;;1;1;1;;;0;0;;
92577;4242449;104398941;559945;;1;1;1;;;0;0;;
92577;4242449;104398903;559945;;1;1;1;;;0;0;;
92577;103979868;104385131;301340;;1;1;1;;;0;0;;
92577;103979868;104385129;301340;;1;1;1;;;0;0;;
92577;103979868;104384694;347394;;1;1;1;;;0;0;;
92577;103977585;104382213;347394;;1;1;1;;;0;0;;
92577;103975654;102939786;347394;;0;1;1;;;0;0;;
92577;103971011;102879633;347394;;0;1;1;;;0;0;;
92577;103970979;102879633;347394;;0;1;1;;;0;0;;
92577;103970955;102879633;347394;;0;1;1;;;0;0;;
92577;102272507;102811315;347394;;0;1;1;;;0;0;;
92577;103952729;104355436;301340;;1;1;1;;;0;0;;
92577;103952729;104355434;301340;;1;1;1;;;0;0;;
92577;103952729;104354998;347394;;1;1;1;;;0;0;;
92577;103317752;104354656;301340;;1;1;1;;;0;0;;
92577;103317752;104354655;301340;;1;1;1;;;0;0;;
92577;103902155;104354141;301340;;1;1;1;;;0;0;;
92577;103902155;104354140;301340;;1;1;1;;;0;0;;
92577;103946127;104348098;347394;;1;1;1;;;0;0;;
92577;9518101;104337106;559945;;1;1;1;;;0;0;;
92577;103757542;104326647;301340;;1;1;1;;;0;0;;
92577;103757542;104326645;301340;;1;1;1;;;0;0;;
92577;4242449;104313940;559945;;1;1;1;;;0;0;;
92577;4242449;104302682;559945;;1;1;1;;;0;0;;
92577;103902155;104300211;347394;;1;1;1;;;0;0;;
92577;103900988;104299116;347394;;1;1;1;;;0;0;;
92577;101462031;104298802;301340;;1;1;1;;;0;0;;
92577;101462031;104298801;301340;;1;1;1;;;0;0;;
92577;12337339;104291705;301340;;1;1;1;;;0;0;;
92577;12337339;104291704;301340;;1;1;1;;;0;0;;
92577;103891449;104288770;347394;;1;1;1;;;0;0;;
92577;4491757;104281908;559945;;1;1;1;;;0;0;;
92577;103849216;104236419;347394;;1;1;1;;;0;0;;
92577;100100723;104213207;301340;;1;1;1;;;0;0;;
92577;100100723;104213206;301340;;1;1;1;;;0;0;;
92577;4242449;104203241;559945;;1;1;1;;;0;0;;
92577;103667203;104036191;347394;;1;1;1;;;0;0;;
92577;103665078;104033773;347394;;1;1;1;;;0;0;;
92577;103662489;104031045;347394;;1;1;1;;;0;0;;
92577;4242449;104027392;301340;;1;1;1;;;0;0;;
92577;103647416;104014706;347394;;1;1;1;;;0;0;;
92577;4432187;104013915;347394;;1;1;1;;;0;0;;
92577;103643299;104010026;347394;;1;1;1;;;0;0;;
92577;100991031;104010015;301340;;1;1;1;;;0;0;;
92577;100991031;104009822;301340;;1;1;1;;;0;0;;
92577;103642475;104009489;301340;;1;1;1;;;0;0;;
92577;103642475;104009171;347394;;1;1;1;;;0;0;;
92577;103641257;104007828;347394;;1;1;1;;;0;0;;
92577;10150307;104007614;559945;;1;1;1;;;0;0;;
92577;4618345;104003267;301340;;1;1;1;;;0;0;;
92577;103624873;103990743;347394;;1;1;1;;;0;0;;
92577;103623543;103989272;347394;;1;1;1;;;0;0;;
92577;103543026;103989010;301340;;1;1;1;;;0;0;;
92577;8106055;103938274;559945;;1;1;1;;;0;0;;
92577;103547538;103937929;559945;;1;1;1;;;0;0;;
92577;4221352;103937390;559945;;1;1;1;;;0;0;;
92577;12109747;103936316;301340;;1;1;1;;;0;0;;
92577;12109747;103936274;301340;;1;1;1;;;0;0;;
92577;103555897;103915771;347394;;1;1;1;;;0;0;;
92577;103547538;103914796;301340;;1;1;1;;;0;0;;
92577;103505162;103910882;301340;;1;1;1;;;0;0;;
92577;103529997;103910486;301340;;1;1;1;;;0;0;;
92577;14042566;103908289;301340;;1;1;1;;;0;0;;
92577;103527596;103907611;301340;;1;1;1;;;0;0;;
92577;103547538;103906792;347394;;1;1;1;;;0;0;;
92577;103317752;103904802;301340;;1;1;1;;;0;0;;
92577;10792683;103904461;301340;;1;1;1;;;0;0;;
92577;103544434;103903654;301340;;1;1;1;;;0;0;;
92577;103544434;103903457;347394;;1;1;1;;;0;0;;
92577;103543026;103901880;347394;;1;1;1;;;0;0;;
92577;103529997;103887830;347394;;1;1;1;;;0;0;;
92577;5595892;103887734;301340;;1;1;1;;;0;0;;
92577;103437689;103885837;559945;;1;1;1;;;0;0;;
92577;103527596;103885312;347394;;1;1;1;;;0;0;;
92577;103525159;103882670;347394;;1;1;1;;;0;0;;
92577;103525119;103882628;347394;;1;1;1;;;0;0;;
92577;6138171;6273457;301340;;0;1;1;;;0;0;;
92577;6237026;6329146;301340;;1;1;1;;;0;0;;
92577;6237249;6329146;301340;;0;1;1;;;0;0;;
92577;6238720;6330327;301340;;1;1;1;;;0;0;;
92577;6241276;6332777;301340;;1;1;1;;;0;0;;
92577;6264934;6354711;301340;;1;1;1;;;0;0;;
92577;4221352;6386363;301340;;1;1;1;;;0;0;;
92577;5250805;6408174;301340;;1;1;1;;;0;0;;
92577;6310596;6405856;301340;;1;1;1;;;0;0;;
92577;4337617;6415816;301340;;1;1;1;;;0;0;;
92577;6320369;6415876;301340;;1;1;1;;;0;0;;
92577;6320524;6416027;301340;;1;1;1;;;0;0;;
92577;6320723;6416222;301340;;1;1;1;;;0;0;;
92577;6323453;6418655;301340;;1;1;1;;;0;0;;
92577;4767283;6424347;301340;;1;1;1;;;0;0;;
92577;4338242;6485404;301340;;1;1;1;;;0;0;;
92577;6455946;6538747;301340;;1;1;1;;;0;0;;
92577;6464620;6546561;301340;;1;1;1;;;0;0;;
92577;4266919;6587487;301340;;1;1;1;;;0;0;;
92577;4515240;6627217;301340;;1;1;1;;;0;0;;
92577;4796972;6639564;301340;;1;1;1;;;0;0;;
92577;6628076;6706611;301340;;1;1;1;;;0;0;;
92577;6635116;6713647;301340;;1;1;1;;;0;0;;
92577;6635128;6713647;301340;;0;2;1;;;0;0;;
92577;6635303;6713805;301340;;1;1;1;;;0;0;;
92577;6635308;6713811;301340;;1;1;1;;;0;0;;
92577;6653051;6730693;301340;;1;1;1;;;0;0;;
92577;6654884;6732470;301340;;1;1;1;;;0;0;;
92577;6655170;6732742;301340;;1;1;1;;;0;0;;
92577;6655940;6733538;301340;;1;1;1;;;0;0;;
92577;6665745;6743267;301340;;1;1;1;;;0;0;;
92577;6671527;6749071;301340;;1;1;1;;;0;0;;
92577;4284420;6757253;301340;;1;1;1;;;0;0;;
92577;6682612;6760006;301340;;1;1;1;;;0;0;;
92577;6728540;6811415;301340;;1;1;1;;;0;0;;
92577;4580881;6826729;301340;;1;1;1;;;0;0;;
92577;6755495;6838342;301340;;1;1;1;;;0;0;;
92577;6761090;6843680;301340;;1;1;1;;;0;0;;
92577;6761581;6844145;301340;;1;1;1;;;0;0;;
92577;6792280;6878681;301340;;1;1;1;;;0;0;;
92577;4796972;6911290;301340;;1;1;1;;;0;0;;
92577;6635128;6915133;301340;;1;1;1;;;0;0;;
92577;4450219;6918177;301340;;1;1;1;;;0;0;;
92577;4450219;6918183;301340;;1;1;1;;;0;0;;
92577;4450219;6943200;301340;;1;1;1;;;0;0;;
92577;102555372;102729642;301340;;0;1;1;;;0;0;;
92577;4581274;6972478;301340;;1;1;1;;;0;0;;
92577;4337823;6985580;301340;;1;1;1;;;0;0;;
92577;4979986;6991015;301340;;1;1;1;;;0;0;;
92577;6914248;6996680;301340;;1;1;1;;;0;0;;
92577;102555372;100324713;301340;;0;1;1;;;0;0;;
92577;4650630;7008754;301340;;1;1;1;;;0;0;;
92577;6936541;7018241;347394;;1;1;1;;;0;0;;
92577;6936298;7018024;347394;;1;1;1;;;0;0;;
92577;6935694;7017519;347394;;1;1;1;;;0;0;;
92577;6936751;7018443;347394;;1;1;1;;;0;0;;
92577;6936945;7018623;347394;;1;1;1;;;0;0;;
92577;6937478;7019148;347394;;1;1;1;;;0;0;;
92577;6938585;7020164;347394;;1;1;1;;;0;0;;
92577;6938844;7020443;347394;;1;1;1;;;0;0;;
92577;6939195;7020790;347394;;1;1;1;;;0;0;;
92577;6939377;7020968;347394;;1;1;1;;;0;0;;
92577;6939761;7021351;347394;;1;1;1;;;0;0;;
92577;6941439;7022878;347394;;1;1;1;;;0;0;;
92577;6941657;7023090;347394;;1;1;1;;;0;0;;
92577;6942021;7023406;347394;;1;1;1;;;0;0;;
