cod_empresa;cod_parte;cod_processo;cod_advparte;cod_usuario;migracao;parte_principal;ativo;unificador_cliente;cod_cliente_removido;unificador_processo;cod_processo_removido;migracao2;migracao3
92577;4245618;4374745;;302720;;1;1;;;0;0;;
92577;4246028;4402446;;302720;;1;1;;;0;0;;
92577;4247356;4403668;;302720;;1;1;;;0;0;;
92577;4250674;4406737;;302720;;1;1;;;0;0;;
92577;4251110;4407162;;302720;;1;1;;;0;0;;
92577;4251149;4407162;;302720;;1;1;;;0;0;;
92577;4251949;4407889;;302720;;1;1;;;0;0;;
92577;4251949;4423196;;302720;;1;1;;;0;0;;
92577;4284601;4439403;;302720;;1;1;;;0;0;;
92577;4251949;4498503;;302720;;1;1;;;0;0;;
92577;4251949;4498716;;302720;;1;1;;;0;0;;
92577;4353088;4500702;;302720;;1;1;;;0;0;;
92577;4353272;4500982;;302720;;1;1;;;0;0;;
92577;4353288;4501071;;302720;;1;1;;;0;0;;
92577;4365882;4511769;;302720;;1;1;;;0;0;;
92577;4251949;4512939;;302720;;1;1;;;0;0;;
92577;4366168;4513065;;302720;;1;1;;;0;0;;
92577;4366420;4513296;;302720;;1;1;;;0;0;;
92577;4366517;4513407;;302720;;1;1;;;0;0;;
92577;4353088;4516128;;302720;;1;1;;;0;0;;
92577;4369754;4516207;;302720;;1;1;;;0;0;;
92577;4376662;4520385;;302720;;1;1;;;0;0;;
92577;4353088;4531698;;302720;;1;1;;;0;0;;
92577;4390015;4531777;;302720;;0;1;;;0;0;;
92577;4353088;4531911;;302720;;1;1;;;0;0;;
92577;4365882;4533704;;302720;;1;1;;;0;0;;
92577;4392278;4533783;;302720;;1;1;;;0;0;;
92577;4353088;4533953;;302720;;1;1;;;0;0;;
92577;4353088;4534013;;302720;;1;1;;;0;0;;
92577;4392278;4535066;;302720;;1;1;;;0;0;;
92577;4392278;4535133;;302720;;1;1;;;0;0;;
92577;4392278;4535145;;302720;;0;2;;;0;0;;
92577;4399081;4540291;;302720;;1;1;;;0;0;;
92577;4400145;4541249;;302720;;1;1;;;0;0;;
92577;4400332;4541405;;302720;;1;1;;;0;0;;
92577;4251949;4541759;;302720;;1;1;;;0;0;;
92577;4251949;4541848;;302720;;1;1;;;0;0;;
92577;4251949;4542116;;302720;;1;1;;;0;0;;
92577;4251949;4542181;;302720;;1;1;;;0;0;;
92577;4392278;4542299;;302720;;1;1;;;0;0;;
92577;4392278;4542406;;302720;;1;1;;;0;0;;
92577;4392278;4542805;;302720;;1;1;;;0;0;;
92577;4401902;4542852;;302720;;1;1;;;0;0;;
92577;4251949;4543463;;302720;;1;1;;;0;0;;
92577;4392278;4543525;;302720;;1;1;;;0;0;;
92577;4251949;4543655;;302720;;1;1;;;0;0;;
92577;4392278;4543697;;302720;;1;1;;;0;0;;
92577;4427091;4569594;;302720;;1;1;;;0;0;;
92577;4461297;4602856;1997655;302720;;1;1;;;0;0;;
92577;4251949;4602972;;302720;;1;1;;;0;0;;
92577;4251949;4603022;;302720;;1;1;;;0;0;;
92577;4353088;4535145;;302720;;1;1;;;0;0;;
92577;4353088;4640425;;302720;;1;1;;;0;0;;
92577;4251949;4640753;;302720;;1;1;;;0;0;;
92577;4251949;4646314;;302720;;1;1;;;0;0;;
92577;4251949;4646453;;302720;;1;1;;;0;0;;
92577;4251949;4646704;;302720;;1;1;;;0;0;;
92577;4251949;4649893;;302720;;1;1;;;0;0;;
92577;4251949;4650330;;302720;;1;1;;;0;0;;
92577;4251949;4651507;;302720;;1;1;;;0;0;;
92577;4251949;4651625;;302720;;1;1;;;0;0;;
92577;4251949;4651859;;302720;;1;1;;;0;0;;
92577;4251949;4667559;;302720;;1;1;;;0;0;;
92577;4251949;4678259;;302720;;1;1;;;0;0;;
92577;4562604;4487624;;302720;;1;1;;;0;0;;
92577;4353088;4702644;;302720;;1;1;;;0;0;;
92577;4251949;4714184;;302720;;1;1;;;0;0;;
92577;4251949;4487241;;302720;;1;1;;;0;0;;
92577;4251949;4487161;;302720;;1;1;;;0;0;;
92577;4251949;4714558;;302720;;1;1;;;0;0;;
92577;4353088;4718097;;302720;;1;1;;;0;0;;
92577;4251949;4718248;;302720;;1;1;;;0;0;;
92577;4251949;4718339;;302720;;1;1;;;0;0;;
92577;4353088;4718388;;302720;;1;1;;;0;0;;
92577;4251949;4718459;;302720;;1;1;;;0;0;;
92577;4353088;4718510;;302720;;1;1;;;0;0;;
92577;4251949;4718639;;302720;;1;1;;;0;0;;
92577;4353088;4718759;;302720;;1;1;;;0;0;;
92577;4251949;4516332;;302720;;1;1;;;0;0;;
92577;4251949;4750054;;302720;;1;1;;;0;0;;
92577;4251949;4750126;;302720;;1;1;;;0;0;;
92577;4251949;4750190;;302720;;1;1;;;0;0;;
92577;4251949;4580766;;302720;;1;1;;;0;0;;
92577;4251949;4750317;;302720;;1;1;;;0;0;;
92577;4251949;4750417;;302720;;1;1;;;0;0;;
92577;4251949;4750525;;302720;;1;1;;;0;0;;
92577;4392278;4759482;;301340;;1;1;;;0;0;;
92577;4251949;4779408;;302720;;1;1;;;0;0;;
92577;4353088;4779460;;302720;;1;1;;;0;0;;
92577;4353088;4779491;;302720;;1;1;;;0;0;;
92577;4251949;4487511;;302720;;1;1;;;0;0;;
92577;4651103;4779815;;302720;;1;1;;;0;0;;
92577;4251949;4779928;;302720;;1;1;;;0;0;;
92577;4251949;4779982;;302720;;1;1;;;0;0;;
92577;4687278;4814797;;301340;;1;1;;;0;0;;
92577;4251949;4893707;;302720;;1;1;;;0;0;;
92577;4353088;4893853;;302720;;1;1;;;0;0;;
92577;4797026;4919961;1979296;301340;;1;1;;;0;0;;
92577;4251949;4923225;;302720;;1;1;;;0;0;;
92577;4251949;4928267;;302720;;1;1;;;0;0;;
92577;4251949;4928308;;302720;;1;1;;;0;0;;
92577;4353088;4928345;;302720;;1;1;;;0;0;;
92577;4890837;5012642;;302720;;1;1;;;0;0;;
92577;4392278;5026971;;301340;;1;1;;;0;0;;
92577;4392278;4855025;;301340;;0;1;;;0;0;;
92577;4392278;4891424;;301340;;1;1;;;0;0;;
92577;4392278;4919609;;301340;;1;1;;;0;0;;
92577;4392278;4627532;;301340;;1;1;;;0;0;;
92577;4925092;4891176;;301340;;1;1;;;0;0;;
92577;4392278;4486939;;301340;;1;1;;;0;0;;
92577;4353088;5048312;;301340;;1;1;;;0;0;;
92577;4353088;5048316;;301340;;1;1;;;0;0;;
92577;4941949;4891112;;301340;;1;1;;;0;0;;
92577;4976154;5114642;;302720;;1;1;;;0;0;;
92577;4976190;5114862;;302720;;1;1;;;0;0;;
92577;4392080;5114934;;302720;;1;1;;;0;0;;
92577;4250674;5114967;;302720;;1;1;;;0;0;;
92577;4461297;5115019;;302720;;1;1;;;0;0;;
92577;4976405;5115065;;302720;;1;1;;;0;0;;
92577;4977091;5115763;;302720;;1;1;;;0;0;;
92577;4977155;5115841;;302720;;1;1;;;0;0;;
92577;4986479;5124649;;302720;;1;1;;;0;0;;
92577;4366517;5125177;;302720;;1;1;;;0;0;;
92577;4987276;5125493;;302720;;1;1;;;0;0;;
92577;4672373;5125608;;302720;;1;1;;;0;0;;
92577;4987591;5125807;;302720;;1;1;;;0;0;;
92577;4988135;5126311;;301340;;1;1;;;0;0;;
92577;4672373;5126368;;302720;;1;1;;;0;0;;
92577;4672373;5126494;;302720;;1;1;;;0;0;;
92577;4988531;5126572;;302720;;1;1;;;0;0;;
92577;4988722;5126808;;302720;;1;1;;;0;0;;
92577;4251949;5151818;;302720;;1;1;;;0;0;;
92577;5017912;5151908;;302720;;1;1;;;0;0;;
92577;4250674;5151994;;302720;;1;1;;;0;0;;
92577;4427091;5152108;;302720;;1;1;;;0;0;;
92577;4401902;5152219;;302720;;1;1;;;0;0;;
92577;5029444;5158738;;302720;;1;1;;;0;0;;
92577;4461297;5158806;;302720;;1;1;;;0;0;;
92577;5029622;5161350;;302720;;1;1;;;0;0;;
92577;5029737;5161458;;302720;;1;1;;;0;0;;
92577;5030137;5161576;;302720;;1;1;;;0;0;;
92577;5030183;5163198;;302720;;1;1;;;0;0;;
92577;5042421;5175958;;302720;;1;1;;;0;0;;
92577;5042434;5175958;;302720;;1;1;;;0;0;;
92577;5061359;5195373;;302720;;1;1;;;0;0;;
92577;4392278;5380937;;301340;;1;1;;;0;0;;
92577;4392278;5381192;;301340;;1;1;;;0;0;;
92577;4392278;5123890;;301340;;1;1;;;0;0;;
92577;101412146;104010015;;559945;;1;1;;;0;0;;
92577;13023693;100986104;;559945;;1;1;;;0;0;;
92577;103730687;103747287;;559945;;1;1;;;0;0;;
92577;5868578;103903654;;559945;;1;1;;;0;0;;
92577;103730443;103631732;;559945;;1;1;;;0;0;;
92577;8304880;104097487;;347394;;1;1;;;0;0;;
92577;8304880;104027392;;559945;;1;1;;;0;0;;
92577;4242494;103056887;;559945;;1;1;;;0;0;;
92577;100223402;13867545;;559945;;1;1;;;0;0;;
92577;4392278;103378539;;559945;;1;1;;;0;0;;
92577;4392278;103710945;;559945;;1;1;;;0;0;;
92577;5868578;104009822;;559945;;1;1;;;0;0;;
92577;5868578;103350114;;559945;;1;1;;;0;0;;
92577;4392278;104013915;;347394;;1;1;;;0;0;;
92577;4392278;103050346;;347394;;1;1;;;0;0;;
92577;4392278;103294402;;347394;;1;1;;;0;0;;
92577;4392278;100459331;;347394;;1;1;;;0;0;;
92577;4392278;100851149;;347394;;1;1;;;0;0;;
92577;7732850;100698627;;559945;;1;1;;;0;0;;
92577;101540615;101101268;;559945;;1;1;;;0;0;;
92577;5868578;100162206;;559945;;1;1;;;0;0;;
92577;5868578;101236550;;559945;;1;1;;;0;0;;
92577;5868578;101566328;;559945;;1;1;;;0;0;;
92577;5868578;100763086;;559945;;1;1;;;0;0;;
92577;5868578;101269932;;559945;;1;1;;;0;0;;
92577;101538424;100471609;;559945;;1;1;;;0;0;;
92577;5868578;101372647;;559945;;1;1;;;0;0;;
92577;5868578;101238892;;559945;;1;1;;;0;0;;
92577;5868578;101216286;;559945;;1;1;;;0;0;;
92577;5898816;101532568;100011560;559945;;1;1;;;0;0;;
92577;100417378;101618916;;347394;;1;1;;;0;0;;
92577;9997868;101586447;;559945;;1;1;;;0;0;;
92577;4392278;101528531;;559945;;1;1;;;0;0;;
92577;4392278;100426412;;559945;;1;1;;;0;0;;
92577;5868578;100991207;;559945;;1;1;;;0;0;;
92577;101414812;101235106;;559945;;1;1;;;0;0;;
92577;5868578;100290950;;559945;;1;1;;;0;0;;
92577;5868578;100787161;;559945;;1;1;;;0;0;;
92577;5868578;100264561;;559945;;1;1;;;0;0;;
92577;5868591;100739097;;559945;;0;1;;;0;0;;
92577;5868578;100739097;;559945;;1;1;;;0;0;;
92577;7732850;100196480;;559945;;1;1;;;0;0;;
92577;101412908;100944633;;559945;;1;1;;;0;0;;
92577;8112982;100691329;;559945;;1;1;;;0;0;;
92577;5868578;101326857;;559945;;1;1;;;0;0;;
92577;101412146;100196406;;559945;;1;1;;;0;0;;
92577;101390932;101239357;;347394;;1;1;;;0;0;;
92577;5868578;101239357;;347394;;0;1;;;0;0;;
92577;4392278;100957279;;559945;;1;1;;;0;0;;
92577;15165733;101492021;;559945;;1;1;;;0;0;;
92577;101235175;100055891;;347394;;1;1;;;0;0;;
92577;4392278;101235860;;559945;;1;1;;;0;0;;
92577;101309871;100814626;;347394;;1;1;;;0;0;;
92577;4392278;16192447;;347394;;1;1;;;0;0;;
92577;9450038;101237967;;347394;;1;1;;;0;0;;
92577;101306338;101055660;;559945;;1;1;;;0;0;;
92577;5868578;100702625;;559945;;1;1;;;0;0;;
92577;101297686;101017197;;559945;;1;1;;;0;0;;
92577;4250674;101363757;;559945;;1;1;;;0;0;;
92577;4392278;101331172;;302720;;1;1;;;0;0;;
92577;101235175;13930478;;559945;;1;1;;;0;0;;
92577;4392278;100852549;;559945;;1;1;;;0;0;;
92577;100233008;101308693;;559945;;1;1;;;0;0;;
92577;101208832;101292870;;559945;;1;1;;;0;0;;
92577;5868578;100888998;;559945;;1;1;;;0;0;;
92577;5868578;100528956;;559945;;1;1;;;0;0;;
92577;5898816;101268844;;559945;;1;1;;;0;0;;
92577;101166421;100786370;;559945;;1;1;;;0;0;;
92577;4392278;101255031;;559945;;1;1;;;0;0;;
92577;16335509;100806155;;347394;;1;1;;;0;0;;
92577;4392278;101232863;;559945;;1;1;;;0;0;;
92577;4392278;100479403;;559945;;1;1;;;0;0;;
92577;4392278;100137227;;559945;;1;1;;;0;0;;
92577;101120349;100890988;;347394;;1;1;;;0;0;;
92577;4392278;101202671;;559945;;1;1;;;0;0;;
92577;4242494;101139833;;559945;;0;1;;;0;0;;
92577;4401902;101139833;;559945;;1;1;;;0;0;;
92577;4392278;16415009;;347394;;1;1;;;0;0;;
92577;100949052;100322027;;559945;;0;1;;;0;0;;
92577;100934502;100322027;;347394;;1;1;;;0;0;;
92577;4392278;100579139;;559945;;1;1;;;0;0;;
92577;4392278;100941178;;559945;;1;1;;;0;0;;
92577;4392278;16447775;;559945;;1;1;;;0;0;;
92577;5868578;100798250;;559945;;1;1;;;0;0;;
92577;100822896;16928975;;559945;;1;1;;;0;0;;
92577;15165733;100879755;;559945;;1;1;;;0;0;;
92577;4392278;100803316;;559945;;1;1;;;0;0;;
92577;4392278;100803089;;559945;;1;1;;;0;0;;
92577;4392278;16152391;;559945;;1;1;;;0;0;;
92577;4392278;16390007;;559945;;1;1;;;0;0;;
92577;100730208;100749023;;559945;;1;1;;;0;0;;
92577;4392278;100034256;;559945;;1;1;;;0;0;;
92577;4401902;100759436;;559945;;1;1;;;0;0;;
92577;16240796;100759200;;559945;;1;1;;;0;0;;
92577;4392278;15876465;;559945;;1;1;;;0;0;;
92577;4392278;16386941;;559945;;1;1;;;0;0;;
92577;4392278;16687432;;559945;;1;1;;;0;0;;
92577;4392278;16851116;;559945;;1;1;;;0;0;;
92577;5868578;100315940;;559945;;1;1;;;0;0;;
92577;5868578;100054631;;559945;;1;1;;;0;0;;
92577;100583163;100135973;;559945;;0;1;;;0;0;;
92577;13088110;100135973;;559945;;1;1;;;0;0;;
92577;7096498;100601144;;559945;;0;1;;;0;0;;
92577;7096518;100601144;;559945;;1;1;;;0;0;;
92577;4392278;15697751;;559945;;1;1;;;0;0;;
92577;100417378;100523673;;559945;;1;1;;;0;0;;
92577;5868578;100016762;;559945;;1;1;;;0;0;;
92577;5868578;100054561;;559945;;1;1;;;0;0;;
92577;5868578;100017845;;559945;;1;1;;;0;0;;
92577;100475671;100164751;;559945;;1;1;;;0;0;;
92577;100417378;100304326;;559945;;1;1;;;0;0;;
92577;4392278;100427268;;559945;;1;1;;;0;0;;
92577;4392278;15672155;;347394;;1;1;;;0;0;;
92577;4353088;16624395;;347394;;1;1;;;0;0;;
92577;4392278;14251384;;347394;;1;1;;;0;0;;
92577;4392278;15980674;;347394;;1;1;;;0;0;;
92577;4392278;16443486;;347394;;1;1;;;0;0;;
92577;9148260;100054196;;559945;;1;1;;;0;0;;
92577;100036237;16151795;;559945;;1;1;;;0;0;;
92577;4392278;16935921;;559945;;1;1;0;0;0;0;;
92577;4392278;15075842;;559945;;1;1;;;0;0;;
92577;4392278;16932096;;559945;;1;1;;;0;0;;
92577;4392278;16906492;;301340;;1;1;;;0;0;;
92577;4392278;16504932;;559945;;1;1;;;0;0;;
92577;4392278;15452935;;559945;;1;1;;;0;0;;
92577;4392278;15200478;;559945;;1;1;;;0;0;;
92577;4392278;14009755;;559945;;1;1;;;0;0;;
92577;4392278;15523676;;559945;;1;1;;;0;0;;
92577;4392278;14009011;;559945;;1;1;;;0;0;;
92577;9020540;15111915;;559945;;1;1;;;0;0;;
92577;4392278;16062704;;559945;;1;1;;;0;0;;
92577;4392278;15333174;;559945;;1;1;;;0;0;;
92577;5868578;16797863;;559945;;0;1;;;0;0;;
92577;8304880;16797863;;559945;;1;1;;;0;0;;
92577;4353088;16152979;;559945;;0;1;;;0;0;;
92577;16395810;16442479;;559945;;1;1;;;0;0;;
92577;5868578;16753501;;559945;;1;1;;;0;0;;
92577;16388642;16798365;;559945;;1;1;;;0;0;;
92577;16368751;16193350;;559945;;1;1;;;0;0;;
92577;16368751;15302028;;559945;;1;1;;;0;0;;
92577;5868578;15698376;;559945;;1;1;;;0;0;;
92577;7732850;16765581;;559945;;1;1;;;0;0;;
92577;5868578;16751925;;559945;;1;1;;;0;0;;
92577;7732850;16724373;;559945;;1;1;;;0;0;;
92577;16335509;15612552;;559945;;0;1;;;0;0;;
92577;16335495;15612552;;559945;;1;1;;;0;0;;
92577;16335252;16776919;;559945;;1;1;;;0;0;;
92577;16334990;13098088;;559945;;1;1;;;0;0;;
92577;5868578;16686091;;559945;;1;1;;;0;0;;
92577;4392278;5381472;;301340;;1;1;;;0;0;;
92577;4392278;4985985;;301340;;1;1;;;0;0;;
92577;4392278;5381664;;301340;;1;1;;;0;0;;
92577;5251575;4720666;;301340;;1;1;;;0;0;;
92577;5251645;5031711;;301340;;1;1;;;0;0;;
92577;4392278;5387648;;301340;;1;1;;;0;0;;
92577;4392278;4754304;;301340;;1;1;;;0;0;;
92577;4392278;4574362;;301340;;1;1;;;0;0;;
92577;4392278;4589630;;301340;;1;1;;;0;0;;
92577;4392278;4590799;;301340;;1;1;;;0;0;;
92577;4392278;4519874;;301340;;1;1;;;0;0;;
92577;4353088;5573930;;301340;;1;1;;;0;0;;
92577;4392278;4891463;;301340;;1;1;;;0;0;;
92577;4392278;5574077;;301340;;1;1;;;0;0;;
92577;5509457;4531777;;301340;;1;1;;;0;0;;
92577;5649608;5222886;;301340;;0;1;;;0;0;;
92577;5649610;5222886;;301340;;1;1;;;0;0;;
92577;4392278;5787336;;301340;;1;1;;;0;0;;
92577;4392278;5220171;;301340;;1;1;;;0;0;;
92577;4392278;5451453;;301340;;1;1;;;0;0;;
92577;4353088;5456969;;301340;;1;1;;;0;0;;
92577;5868578;4578404;;301340;;1;1;;;0;0;;
92577;5868578;6005012;;301340;;1;1;;;0;0;;
92577;5868591;6005012;;301340;;0;1;;;0;0;;
92577;5888576;5993298;1992813;301340;;1;1;;;0;0;;
92577;5898816;6034174;1992813;301340;;1;1;;;0;0;;
92577;6165054;5711338;;301340;;1;1;;;0;0;;
92577;4925092;5224892;;301340;;1;1;;;0;0;;
92577;4392278;6382049;;301340;;1;1;;;0;0;;
92577;6235174;5994088;;301340;;1;1;;;0;0;;
92577;6235204;5994088;;301340;;0;1;;;0;0;;
92577;4392278;4487068;;301340;;1;1;;;0;0;;
92577;4392278;6415876;;301340;;1;1;;;0;0;;
92577;4353088;6415816;;301340;;1;1;;;0;0;;
92577;4392278;6416027;;301340;;1;1;;;0;0;;
92577;4242494;4562609;;301340;;1;1;;;0;0;;
92577;4392278;6416222;;301340;;1;1;;;0;0;;
92577;6321353;5391824;;301340;;1;1;;;0;0;;
92577;4392278;5203269;;301340;;1;1;;;0;0;;
92577;4392278;6418655;;301340;;1;1;;;0;0;;
92577;4242494;6424347;;301340;;1;1;;;0;0;;
92577;6524709;6329146;;301340;;1;1;;;0;0;;
92577;6561320;6639564;1998897;301340;;1;1;;;0;0;;
92577;6826186;6911290;1998897;301340;;1;1;;;0;0;;
92577;4461297;6706611;1997655;301340;;1;1;;;0;0;;
92577;4250674;6273160;;301340;;1;1;;;0;0;;
92577;4401902;6713647;;301340;;1;1;;;0;0;;
92577;4461297;6386363;;301340;;1;1;;;0;0;;
92577;4401902;6915133;;301340;;1;1;;;0;0;;
92577;5868578;6985580;;301340;;1;1;;;0;0;;
92577;5868591;6985580;;301340;;1;1;;;0;0;;
92577;4401902;6991015;;301340;;1;1;;;0;0;;
92577;5898816;6627217;1992813;301340;;1;1;;;0;0;;
92577;5868578;7008754;;301340;;1;1;;;0;0;;
92577;4392278;6036793;;301340;;1;1;;;0;0;;
92577;4392278;5221647;;301340;;1;1;;;0;0;;
92577;4392278;6878681;;301340;;1;1;;;0;0;;
92577;4353088;6730693;;301340;;1;1;;;0;0;;
92577;7035392;5812593;2010855;301340;;1;1;;;0;0;;
92577;7035520;6485404;;301340;;1;1;;;0;0;;
92577;5029737;7106837;;301340;;1;1;;;0;0;;
92577;6321353;6376365;;301340;;1;1;;;0;0;;
92577;7050185;7082661;;301340;;1;1;;;0;0;;
92577;7050236;7082661;;301340;;0;1;;;0;0;;
92577;4392278;7121371;;301340;;1;1;;;0;0;;
92577;4392278;6332777;;301340;;1;1;;;0;0;;
92577;4392278;6405856;;301340;;1;1;;;0;0;;
92577;4392278;7121563;;301340;;1;1;;;0;0;;
92577;4392278;7121610;;301340;;1;1;;;0;0;;
92577;7096224;7172078;;301340;;1;1;;;0;0;;
92577;7096498;5460069;;301340;;1;1;;;0;0;;
92577;7096518;5460069;;301340;;0;1;;;0;0;;
92577;4392278;5613750;;301340;;1;1;;;0;0;;
92577;5868578;5528389;;301340;;1;1;;;0;0;;
92577;5868591;5528389;;301340;;0;1;;;0;0;;
92577;5868578;7297271;;301340;;1;1;;;0;0;;
92577;5868578;7297017;;301340;;1;1;;;0;0;;
92577;5868578;7297482;;301340;;1;1;;;0;0;;
92577;5868578;4814752;;301340;;1;1;;;0;0;;
92577;5868578;4978369;;301340;;1;1;;;0;0;;
92577;4392278;5730844;;301340;;1;1;;;0;0;;
92577;4392278;5224606;;301340;;1;1;;;0;0;;
92577;4401902;10195703;;301340;;1;1;;;0;0;;
92577;4353088;7637854;;301340;;1;1;;;0;0;;
92577;5868578;4943836;;301340;;1;1;;;0;0;;
92577;5868578;7338372;;301340;;1;1;;;0;0;;
92577;5868578;7535168;;301340;;1;1;;;0;0;;
92577;5868578;7535316;;301340;;1;1;;;0;0;;
92577;5868578;6943200;;301340;;1;1;;;0;0;;
92577;5868578;6036611;;301340;;1;1;;;0;0;;
92577;5868578;7042005;;301340;;1;1;;;0;0;;
92577;5868578;7535952;;301340;;1;1;;;0;0;;
92577;5868578;6732742;;301340;;1;1;;;0;0;;
92577;5868591;6732742;;301340;;0;1;;;0;0;;
92577;5868578;5386746;;301340;;1;1;;;0;0;;
92577;7464293;7126375;;301340;;1;1;;;0;0;;
92577;4392278;5951914;;301340;;1;1;;;0;0;;
92577;4392278;4753793;;301340;;1;1;;;0;0;;
92577;4392278;4627663;;301340;;1;1;;;0;0;;
92577;4353088;7535940;;347394;;1;1;;;0;0;;
92577;4353088;7562186;;347394;;1;1;;;0;0;;
92577;4353088;7563376;;347394;;1;1;;;0;0;;
92577;4353088;7034015;;347394;;1;1;;;0;0;;
92577;4392278;5665177;;301340;;1;1;;;0;0;;
92577;4392278;5754241;;301340;;1;1;;;0;0;;
92577;4392278;6843680;;301340;;1;1;;;0;0;;
92577;7532296;7540426;2006963;301340;;1;1;;;0;0;;
92577;5868578;7493775;2008884;301340;;1;1;;;0;0;;
92577;5868591;7493775;;301340;;0;1;;;0;0;;
92577;5868591;7815958;;301340;;1;1;;;0;0;;
92577;5868578;6757253;2008884;301340;;1;1;;;0;0;;
92577;5868591;6757253;;301340;;0;1;;;0;0;;
92577;7732850;7603297;;301340;;1;1;;;0;0;;
92577;5868591;5112683;;301340;;0;1;;;0;0;;
92577;5868578;5112683;2008884;301340;;1;1;;;0;0;;
92577;5868578;7816060;2008884;301340;;1;1;;;0;0;;
92577;5868578;7816069;2008884;301340;;1;1;;;0;0;;
92577;5868578;5404348;2008884;301340;;1;1;;;0;0;;
92577;5868578;7816101;2008884;301340;;1;1;;;0;0;;
92577;5868591;7816101;;301340;;0;1;;;0;0;;
92577;4392278;6408174;;301340;;1;1;;;0;0;;
92577;4392278;6826729;;301340;;1;1;;;0;0;;
92577;4353272;7750680;;301340;;1;1;;;0;0;;
92577;4392278;6273385;;301340;;1;1;;;0;0;;
92577;5029737;7587032;;301340;;1;1;;;0;0;;
92577;7743300;6996680;;301340;;1;1;;;0;0;;
92577;4353088;7950486;;301340;;1;1;;;0;0;;
92577;4353088;6811415;;301340;;1;1;;;0;0;;
92577;4353088;7025485;;301340;;1;1;;;0;0;;
92577;4353088;7022878;;301340;;1;1;;;0;0;;
92577;4353088;7950531;;301340;;1;1;;;0;0;;
92577;4353088;7034303;;301340;;1;1;;;0;0;;
92577;4353088;7034445;;301340;;1;1;;;0;0;;
92577;7951020;7908399;;301340;;1;1;;;0;0;;
92577;7951166;5220250;;301340;;1;1;;;0;0;;
92577;6321353;7601716;;301340;;1;1;;;0;0;;
92577;7951533;7601716;;301340;;0;1;;;0;0;;
92577;7960718;7775070;;301340;;1;1;;;0;0;;
92577;5868591;8005044;;301340;;1;1;;;0;0;;
92577;4392278;6713811;;301340;;1;1;;;0;0;;
92577;4392278;6732470;;301340;;1;1;;;0;0;;
92577;4392278;5221728;;301340;;1;1;;;0;0;;
92577;10966777;11244656;;302720;;1;1;;;0;0;;
92577;8304880;11369119;;302720;;1;1;;;0;0;;
92577;10966777;11735992;;302720;;1;1;;;0;0;;
92577;10966777;13200194;;302720;;1;1;;;0;0;;
92577;4977155;11099170;;302720;;1;1;;;0;0;;
92577;8304880;11368096;;302720;;1;1;;;0;0;;
92577;11550342;11462305;;302720;;1;1;;;0;0;;
92577;11550745;11149628;;302720;;1;1;;;0;0;;
92577;11551377;11307715;;302720;;1;1;;;0;0;;
92577;4392278;6743267;;301340;;1;1;;;0;0;;
92577;4392278;6538747;;301340;;1;1;;;0;0;;
92577;4392278;6713805;;301340;;1;1;;;0;0;;
92577;8057007;8113781;;301340;;1;1;;;0;0;;
92577;8057030;8113781;;301340;;0;1;;;0;0;;
92577;8061844;8118598;;301340;;1;1;;;0;0;;
92577;8088282;8143781;;301340;;1;1;;;0;0;;
92577;4353088;7809103;;301340;;1;1;;;0;0;;
92577;4353088;7034556;;301340;;1;1;;;0;0;;
92577;4353088;7018024;;301340;;1;1;;;0;0;;
92577;4242494;6546561;;301340;;1;1;;;0;0;;
92577;8111871;8049253;;301340;;1;1;;;0;0;;
92577;8111871;8047629;;301340;;1;1;;;0;0;;
92577;8111871;8048040;;301340;;1;1;;;0;0;;
92577;8111871;8048173;;301340;;1;1;;;0;0;;
92577;5868578;7774257;;301340;;1;1;;;0;0;;
92577;5868591;8056776;;301340;;1;1;;;0;0;;
92577;7732850;5220987;;301340;;1;1;;;0;0;;
92577;5868578;5220987;;301340;;0;1;;;0;0;;
92577;5868578;7838535;;301340;;1;1;;;0;0;;
92577;8112982;8168258;;301340;;1;1;;;0;0;;
92577;5868578;8168258;;301340;;0;1;;;0;0;;
92577;8113092;7906571;;301340;;1;1;;;0;0;;
92577;8113205;6844145;;301340;;1;1;;;0;0;;
92577;8113252;4627639;;301340;;1;1;;;0;0;;
92577;8113258;4627639;;301340;;0;1;;;0;0;;
92577;4392278;8235977;;301340;;1;1;;;0;0;;
92577;4242463;4784287;;301340;;1;1;;;0;0;;
92577;4353088;8177984;;301340;;1;1;;;0;0;;
92577;4353088;8178034;;301340;;1;1;;;0;0;;
92577;4392278;8163102;;301340;;1;1;;;0;0;;
92577;4353088;7774067;;301340;;1;1;;;0;0;;
92577;4392278;8054748;;301340;;1;1;;;0;0;;
92577;4353088;7992404;;301340;;1;1;;;0;0;;
92577;4392278;6838342;;301340;;1;1;;;0;0;;
92577;4392278;5711359;;301340;;1;1;;;0;0;;
92577;4392278;7345701;;301340;;1;1;;;0;0;;
92577;8304880;8336888;;301340;;1;1;;;0;0;;
92577;5868578;8336888;;301340;;0;1;;;0;0;;
92577;8304880;8337519;;301340;;1;1;;;0;0;;
92577;5868578;8337519;;301340;;0;1;;;0;0;;
92577;8304880;8183691;;301340;;1;1;;;0;0;;
92577;5868578;8183691;;301340;;0;1;;;0;0;;
92577;8304880;8323405;;301340;;1;1;;;0;0;;
92577;5868578;8323405;;301340;;0;1;;;0;0;;
92577;4353088;8175880;;301340;;1;1;;;0;0;;
